* Measurement data measured by REW V5.30 beta 5
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -15.8 dBFS, measurement signal peak level -11.3 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -5.5 dBFS using an acoustic timing reference
* Dated: 2023. 12. 14 ¿ÀÀü 2:05:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0191 ms (-6.5 mm, -0.26 in) using estimated IR delay relative to Acoustic reference played from 1: EPOS GSX 300 1 with no timing offset
* Measurement: L Default White Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
9880.000000	93.173	21.5150
10000.000000	93.404	24.9496
10150.000000	93.798	28.5507
10300.000000	94.293	31.3335
10440.000000	94.835	32.9872
10600.000000	95.503	33.5013
10750.000000	96.112	32.5959
10900.000000	96.640	30.4791
11060.000000	97.052	27.1913
11200.000000	97.244	23.8257
11380.000000	97.262	19.5680
11500.000000	97.177	17.1324
11720.000000	96.968	13.4807
11800.000000	96.889	12.2678
12060.000000	96.577	8.4818
12200.000000	96.359	6.6372
12410.000000	95.975	4.2722
12500.000000	95.798	3.4218
12650.000000	95.495	2.2272
12800.000000	95.191	1.3065
13150.000000	94.521	0.0986
13200.000000	94.434	0.0115
13400.000000	94.120	-0.2036
13600.000000	93.877	-0.3376
13800.000000	93.710	-0.5685
14000.000000	93.606	-1.0637
14300.000000	93.543	-2.6249
14500.000000	93.548	-4.4720
14750.000000	93.539	-7.8976
15000.000000	93.409	-12.3726
15250.000000	93.093	-17.3306
15500.000000	92.607	-22.0424
15750.000000	92.034	-25.9148
16000.000000	91.532	-28.7646
16250.000000	91.291	-30.8853
16500.000000	91.378	-33.0154
16750.000000	91.810	-36.2975
17000.000000	92.557	-42.3612
17250.000000	93.426	-53.0438
17500.000000	93.976	-69.3417
17750.000000	93.658	-90.0737
18000.000000	92.141	-111.9556
18250.000000	89.472	-131.5095
18500.000000	85.895	-146.6152
18750.000000	81.622	-156.3002
19000.000000	76.757	-159.7924
19250.000000	71.299	-154.6906
19500.000000	65.610	-123.5897
19750.000000	62.403	-41.0518
20000.000000	62.641	-13.8612
