* Measurement data measured by REW V5.20.13
* Source: 마이크(EPOS GSX 30, MICROPHONE (마스), L, volume: 0.800. Timing signal peak level -13.2 dBFS, measurement signal peak level -12.0 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 2023. 9. 20 오전 12:29:03
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0204 ms (-7.0 mm, -0.27 in) using estimated IR delay relative to Acoustic reference played from SPEAKER R with no timing offset
* Measurement: Preinstalled R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
10900.000000	91.201	-171.4794
11060.000000	91.507	-169.6374
11200.000000	91.758	-168.8587
11380.000000	91.991	-168.9211
11500.000000	92.059	-169.4373
11720.000000	91.981	-170.5990
11800.000000	91.899	-170.9248
12060.000000	91.499	-171.3399
12200.000000	91.217	-171.0167
12410.000000	90.776	-169.6528
12500.000000	90.603	-168.7741
12650.000000	90.361	-167.0154
12800.000000	90.195	-165.0416
13150.000000	90.156	-160.8131
13200.000000	90.188	-160.3852
13400.000000	90.390	-159.5028
13600.000000	90.637	-160.3633
13800.000000	90.783	-163.2493
14000.000000	90.657	-167.8108
14300.000000	89.737	-175.1863
14500.000000	88.679	-178.3659
14750.000000	87.100	-179.0958
15000.000000	85.504	-176.4305
15250.000000	84.095	-171.2472
15500.000000	82.998	-164.5189
15750.000000	82.275	-157.1035
16000.000000	81.994	-149.8251
16250.000000	82.208	-143.6716
16500.000000	82.785	-139.8621
16750.000000	83.446	-139.5367
17000.000000	83.858	-142.8098
17250.000000	83.802	-148.0858
17500.000000	83.314	-153.2878
17750.000000	82.574	-158.0765
18000.000000	81.593	-163.5909
18250.000000	80.079	-169.0441
18500.000000	77.771	-169.3756
18750.000000	75.060	-160.2582
19000.000000	73.268	-146.9850
19250.000000	72.536	-137.7675
19500.000000	71.754	-130.3883
19750.000000	71.117	-122.7443
