* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -17.7 dBFS, measurement signal peak level -17.8 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 22 ¿ÀÀü 2:00:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: AptX Adaptive 24/96 with BTD600 // Firmware 1.8.5; Delay -0.0770 ms (-26 mm, -1.04 in) using estimated IR delay relative to Acoustic reference played from refL.wav with no timing offset Clock adjustment: -15.4 ppm
* Measurement: L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
570.000000	93.194	173.0209
580.000000	93.141	173.4479
590.000000	93.090	173.8818
600.000000	93.040	174.3292
608.000000	93.001	174.6915
615.000000	92.967	175.0137
622.000000	92.935	175.3374
630.000000	92.901	175.7020
640.000000	92.866	176.1552
650.000000	92.836	176.6227
660.000000	92.808	177.1037
670.000000	92.783	177.5900
680.000000	92.759	178.0775
690.000000	92.738	178.5765
700.000000	92.720	179.0835
710.000000	92.703	179.5825
720.000000	92.687	-179.9223
730.000000	92.673	-179.4255
740.000000	92.663	-178.9252
750.000000	92.655	-178.4279
762.000000	92.649	-177.8457
775.000000	92.646	-177.2129
788.000000	92.645	-176.5738
800.000000	92.642	-175.9935
812.000000	92.636	-175.4355
825.000000	92.630	-174.8387
838.000000	92.624	-174.2384
850.000000	92.621	-173.6876
862.000000	92.619	-173.1479
875.000000	92.621	-172.5759
885.000000	92.624	-172.1469
900.000000	92.628	-171.5171
912.000000	92.634	-171.0228
925.000000	92.643	-170.4943
938.000000	92.653	-169.9752
950.000000	92.663	-169.5096
962.000000	92.672	-169.0637
975.000000	92.683	-168.5974
988.000000	92.690	-168.1344
1000.000000	92.689	-167.7116
1015.000000	92.673	-167.1961
1030.000000	92.649	-166.6984
1044.000000	92.625	-166.2490
1060.000000	92.598	-165.7548
1075.000000	92.573	-165.3061
1090.000000	92.549	-164.8685
1106.000000	92.526	-164.4249
1120.000000	92.507	-164.0578
