* Measurement data measured by REW V5.30 beta 3
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -8.2 dBFS, measurement signal peak level -8.2 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -1.5 dBFS using an acoustic timing reference
* Dated: 2023. 11. 28 ¿ÀÀü 1:09:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: FAKE DIY IE900 - Measured with IEC 60318-4 - by SilicaGel; Delay -0.0262 ms (-9.0 mm, -0.35 in) using estimated IR delay relative to Acoustic reference played from 1: aune usb dac  1 with no timing offset Clock adjustment: -21.8 ppm
* Measurement: L Default Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
2090.000000	100.801	-127.8985
2120.000000	101.022	-127.7424
2140.000000	101.172	-127.6684
2180.000000	101.474	-127.6081
2200.000000	101.626	-127.6238
2240.000000	101.931	-127.7356
2270.000000	102.160	-127.8855
2300.000000	102.389	-128.0909
2330.000000	102.617	-128.3656
2360.000000	102.843	-128.7157
2400.000000	103.140	-129.3013
2430.000000	103.360	-129.8285
2470.000000	103.647	-130.6357
2500.000000	103.857	-131.3172
2540.000000	104.125	-132.3411
2580.000000	104.379	-133.5012
2620.000000	104.618	-134.7862
2650.000000	104.784	-135.8235
2690.000000	104.987	-137.2950
2720.000000	105.125	-138.4551
2760.000000	105.288	-140.0663
2800.000000	105.426	-141.7330
2850.000000	105.560	-143.8605
2900.000000	105.652	-145.9985
2950.000000	105.703	-148.1016
3000.000000	105.716	-150.1179
3040.000000	105.701	-151.6534
3070.000000	105.675	-152.7527
3110.000000	105.625	-154.1364
3150.000000	105.563	-155.4040
3200.000000	105.474	-156.8156
3250.000000	105.373	-158.0268
3300.000000	105.260	-159.0340
3350.000000	105.139	-159.8524
3400.000000	105.014	-160.4845
3450.000000	104.888	-160.9237
3500.000000	104.766	-161.1724
3550.000000	104.651	-161.2491
3600.000000	104.545	-161.1743
3650.000000	104.451	-160.9713
3700.000000	104.369	-160.6669
3750.000000	104.298	-160.2635
3820.000000	104.216	-159.5344
3870.000000	104.174	-158.8923
3950.000000	104.144	-157.6981
4000.000000	104.146	-156.9008
4060.000000	104.160	-155.9607
4120.000000	104.187	-155.0931
4180.000000	104.227	-154.3039
4250.000000	104.285	-153.4342
4310.000000	104.346	-152.6945
4370.000000	104.422	-151.9532
4440.000000	104.531	-151.0968
4500.000000	104.647	-150.3829
4550.000000	104.760	-149.8156
4620.000000	104.944	-149.0917
4680.000000	105.127	-148.5624
4750.000000	105.368	-148.0936
4820.000000	105.636	-147.8321
4870.000000	105.843	-147.7827
4940.000000	106.151	-147.9417
5000.000000	106.423	-148.3676
5080.000000	106.781	-149.4204
5150.000000	107.071	-150.7090
5220.000000	107.322	-152.2197
5300.000000	107.547	-154.0581
5380.000000	107.722	-155.8005
5450.000000	107.862	-157.1635
5520.000000	108.021	-158.4498
5600.000000	108.245	-160.0690
5700.000000	108.558	-162.7889
5800.000000	108.816	-166.5597
5900.000000	108.922	-171.1425
6000.000000	108.826	-175.9358
6080.000000	108.609	-179.5130
6150.000000	108.337	177.7484
6220.000000	108.010	175.4702
6300.000000	107.597	173.4883
6400.000000	107.058	171.9196
6500.000000	106.544	171.2628
6600.000000	106.089	171.3227
6700.000000	105.706	171.8697
6800.000000	105.405	172.7864
6900.000000	105.193	173.9933
7000.000000	105.069	175.3487
7100.000000	105.046	176.7151
7200.000000	105.132	177.9297
7300.000000	105.328	178.8082
7400.000000	105.634	179.1696
7500.000000	106.049	178.7769
7620.000000	106.677	176.8539
7750.000000	107.443	172.2303
7880.000000	108.108	164.2532
8000.000000	108.368	154.0520
8120.000000	108.065	142.4521
8250.000000	107.040	130.6477
8380.000000	105.467	121.6550
8500.000000	103.782	116.4414
8620.000000	102.068	113.8497
8750.000000	100.304	113.2662
8850.000000	99.044	113.8928
9000.000000	97.323	116.0486
9120.000000	96.086	118.5791
9250.000000	94.875	121.9057
9380.000000	93.783	125.6496
9500.000000	92.871	129.3584
9620.000000	92.041	133.2719
9750.000000	91.226	137.6913
9880.000000	90.488	142.2520
10000.000000	89.867	146.5569
10150.000000	89.168	152.0464
10300.000000	88.545	157.5878
10440.000000	88.024	162.7994
10600.000000	87.504	168.8626
10750.000000	87.088	174.6412
10900.000000	86.744	-179.4773
11060.000000	86.456	-173.2204
11200.000000	86.269	-167.7895
11380.000000	86.117	-160.8181
11500.000000	86.066	-156.1868
11720.000000	86.070	-147.7875
11800.000000	86.102	-144.7614
12060.000000	86.339	-134.9286
12200.000000	86.561	-129.6946
